Claim_Probability,Predicted_Severity,Risk_Based_Premium
0.0,43165.164,0.0
0.0,5036.8335,0.0
0.0,3362.1514,0.0
0.0,4730.7476,0.0
0.0,3466.235,0.0
0.0,4389.3022,0.0
0.0,2013.8113,0.0
0.0,5212.042,0.0
0.0,4191.969,0.0
0.0,23315.016,0.0
0.0,-2331.391,-0.0
0.0,12783.448,0.0
0.0,4883.8267,0.0
0.0,66172.0,0.0
0.0,-275.0201,-0.0
0.12312721020809253,2815.7268,433.36573301225167
0.0,7720.2324,0.0
0.0,61904.902,0.0
0.0,19588.305,0.0
0.0,1794.8505,0.0
0.0,2726.7534,0.0
0.0,4249.7715,0.0
0.0,140.11037,0.0
0.0,18190.725,0.0
0.0,62601.676,0.0
0.0,31330.932,0.0
0.0,35407.625,0.0
0.0,1878.6782,0.0
0.0,28063.688,0.0
0.0,6176.3765,0.0
0.0,4360.466,0.0
0.0,4059.7856,0.0
0.0,2011.5544,0.0
0.0,3961.9778,0.0
0.0,37772.17,0.0
0.0,4390.0645,0.0
0.0,18491.129,0.0
0.0,17767.146,0.0
0.0,23118.422,0.0
0.0,10323.037,0.0
0.0,4485.13,0.0
0.0,47562.6,0.0
0.0,22274.328,0.0
0.0,2819.5117,0.0
0.0,3129.9653,0.0
0.0,3726.2305,0.0
0.1217151541269188,3179.8271,483.79143933628876
0.0,4543.663,0.0
0.0,5722.7344,0.0
0.0,30697.71,0.0
0.0,5589.491,0.0
0.0,2.2106533,0.0
0.0,29736.574,0.0
0.0,4608.011,0.0
0.0,349.31876,0.0
0.0,1471.8721,0.0
0.0,6206.6694,0.0
0.0,52415.082,0.0
0.0,69437.07,0.0
0.0,2806.147,0.0
0.0,35095.754,0.0
0.0,1489.2258,0.0
0.0,4921.719,0.0
0.0,5114.8145,0.0
0.0,2016.1527,0.0
0.0,23544.262,0.0
0.0,1929.207,0.0
0.0,39383.07,0.0
0.0,4086.5557,0.0
0.0,4808.973,0.0
0.0,-1513.1749,-0.0
0.0,4047.1187,0.0
0.0,4616.9053,0.0
0.0,3151.4106,0.0
0.0,3414.131,0.0
0.0,2158.5757,0.0
0.0,4729.855,0.0
0.0,26145.225,0.0
0.0,5100.8633,0.0
0.0,4464.025,0.0
0.0,2668.7478,0.0
0.0,909.1219,0.0
0.0,34857.945,0.0
0.0,3783.0918,0.0
0.0,46081.375,0.0
0.0,2975.0085,0.0
0.0,51419.734,0.0
0.0,2991.1868,0.0
0.0,42795.875,0.0
0.0,50755.492,0.0
0.0,6438.941,0.0
0.0,1259.0519,0.0
0.0,4067.687,0.0
0.0,36623.68,0.0
0.0,5652.5273,0.0
0.0,6338.7427,0.0
0.0,49711.793,0.0
0.0,30242.178,0.0
0.0,2379.5525,0.0
0.0,30953.168,0.0
0.0,7279.0103,0.0
0.0,40188.95,0.0
0.0,4495.402,0.0
0.0,3022.876,0.0
0.0,5139.7915,0.0
0.0,5482.8467,0.0
0.0,43345.33,0.0
0.0,48975.574,0.0
0.0,4410.757,0.0
0.0,4841.8945,0.0
0.0,3393.5627,0.0
0.0,5895.0776,0.0
0.0,3864.5596,0.0
0.0,18545.375,0.0
0.0,15298.396,0.0
0.0,7823.991,0.0
0.0,12932.658,0.0
0.0,6346.8286,0.0
0.0,3543.7217,0.0
0.0022222222222222222,3222.8699,8.952416314019096
0.0,3237.1313,0.0
0.0,-905.93567,-0.0
0.0,930.12775,0.0
0.20779365079365078,2261.1082,587.3048977758014
0.0,7466.7754,0.0
0.0,2491.984,0.0
0.0,-9059.398,-0.0
0.0,4156.4917,0.0
0.0,1095.2974,0.0
0.0,95483.08,0.0
0.0,30565.756,0.0
0.0,5056.9233,0.0
0.0,29739.025,0.0
0.0,959.84924,0.0
0.0,18776.404,0.0
0.0,34273.13,0.0
0.0,4339.0835,0.0
0.0,43030.844,0.0
0.0,4059.5896,0.0
0.0,24811.994,0.0
0.0,100630.35,0.0
0.0,2878.0955,0.0
0.0,21254.13,0.0
0.0,1793.493,0.0
0.0,6516.6436,0.0
0.0,3209.1206,0.0
0.0,2624.325,0.0
0.0,5584.1504,0.0
0.0,4042.729,0.0
0.0,4474.385,0.0
0.0,10838.222,0.0
0.0,1953.576,0.0
0.0,16086.562,0.0
0.0022222222222222222,1335.6218,3.710060628255208
0.0,4605.8936,0.0
0.0,53036.08,0.0
0.0,-2886.2153,-0.0
0.0,3523.984,0.0
0.0,20034.55,0.0
0.0,5540.3247,0.0
0.0,10640.891,0.0
0.0,937.9843,0.0
0.0,3074.1226,0.0
0.0,2083.7908,0.0
0.0,2885.529,0.0
0.0,4828.5503,0.0
0.0,4030.5374,0.0
0.0,7912.8394,0.0
0.0,1030.4391,0.0
0.0,5086.779,0.0
0.0,20312.107,0.0
0.0,2393.8425,0.0
0.0,3282.212,0.0
0.0,2663.9177,0.0
0.0,6292.6284,0.0
0.0,3010.142,0.0
0.0,45946.824,0.0
0.0,3176.6377,0.0
0.0,8636.889,0.0
0.0,4138.036,0.0
0.0,2760.5994,0.0
0.0,5187.406,0.0
0.0,7148.23,0.0
0.0,2673.8093,0.0
0.0,3278.7986,0.0
0.0,35422.562,0.0
0.0,35203.246,0.0
0.0,59321.203,0.0
0.0,2071.5002,0.0
0.0,9491.273,0.0
0.0,22697.482,0.0
0.0,3626.4167,0.0
0.0,30273.295,0.0
0.0,1034.2108,0.0
0.0,7021.5513,0.0
0.0,9957.465,0.0
0.0,6524.6943,0.0
0.0,4939.936,0.0
0.0,14564.726,0.0
0.0,4593.3135,0.0
0.0,35587.14,0.0
0.0,12152.954,0.0
0.0,-2143.0935,-0.0
0.0,9057.103,0.0
0.0,1984.7596,0.0
0.0,-844.4538,-0.0
0.0,5913.373,0.0
0.0,1620.5518,0.0
0.0,5667.663,0.0
0.0,17333.635,0.0
0.0,-369.40292,-0.0
0.0,38605.508,0.0
0.0,54172.45,0.0
0.0,3123.2788,0.0
0.0,20819.967,0.0
0.0,34320.754,0.0
0.0,41926.562,0.0
0.0,3420.588,0.0
0.0,35924.953,0.0
0.0,5462.238,0.0
0.0,48306.316,0.0
0.0,28676.486,0.0
0.0,3822.953,0.0
0.0,3316.817,0.0
0.0,4546.0435,0.0
0.0,27406.473,0.0
0.0,3712.7058,0.0
0.11960034410034405,1954.5048,292.1993024131578
0.0,5781.0283,0.0
0.0,81848.23,0.0
0.0,4853.52,0.0
0.0,4054.9028,0.0
0.0,5855.671,0.0
0.0,4347.6177,0.0
0.0,3074.7976,0.0
0.0,4051.0376,0.0
0.0,2513.542,0.0
0.0,17433.867,0.0
0.0,20999.393,0.0
0.0,3119.6829,0.0
0.0,13124.667,0.0
0.0,3646.7576,0.0
0.0,5302.516,0.0
0.0,5834.845,0.0
0.0,85005.67,0.0
0.0,107921.08,0.0
0.0,25632.545,0.0
0.0,50173.574,0.0
0.0,26766.533,0.0
0.0,3661.3362,0.0
0.0,-1625.4484,-0.0
0.0,2352.599,0.0
0.0,45118.438,0.0
0.0,934.18726,0.0
0.0,22315.424,0.0
0.0,3117.9653,0.0
0.0,4345.8096,0.0
0.0,20688.691,0.0
0.0,3244.883,0.0
0.0,3455.9375,0.0
0.0,46392.836,0.0
0.0,5944.802,0.0
0.0,5684.455,0.0
0.0,1162.8121,0.0
0.0,29069.324,0.0
0.0,1130.1235,0.0
0.0,5876.2524,0.0
0.0,56960.926,0.0
0.0,5501.1323,0.0
0.0,17969.164,0.0
0.0,4611.109,0.0
0.0,3967.0442,0.0
0.0,451.25464,0.0
0.0,24617.041,0.0
0.0,55238.793,0.0
0.0,3382.1123,0.0
0.0,-1078.3331,-0.0
0.0,71194.46,0.0
0.0,6647.1494,0.0
0.0,4055.3103,0.0
0.0,46416.094,0.0
0.0,3526.7776,0.0
0.0,-151.04857,-0.0
0.0,2046.6619,0.0
0.0,-210.92395,-0.0
0.0,4905.2446,0.0
0.0,4991.7593,0.0
0.0,46091.613,0.0
0.0,2289.247,0.0
0.0,5068.876,0.0
0.0,4914.952,0.0
0.0,2499.4019,0.0
0.0,97423.74,0.0
0.0,-2540.15,-0.0
0.0,6204.4917,0.0
0.0,94689.04,0.0
0.0,3639.7737,0.0
0.0,1527.9955,0.0
0.0,16261.427,0.0
0.0,5264.225,0.0
0.0,2479.6868,0.0
0.0,4401.427,0.0
0.0,34521.547,0.0
0.0,22557.352,0.0
0.0,4871.59,0.0
0.0,21486.355,0.0
0.0,39085.426,0.0
0.0,4577.503,0.0
0.0,43561.387,0.0
0.0,5291.698,0.0
0.0,1328.6155,0.0
0.0,33626.727,0.0
0.0,20205.791,0.0
0.0,4792.5234,0.0
0.0,72846.31,0.0
0.0,2682.5845,0.0
0.0,794.59674,0.0
0.004,1554.138,7.770689697265625
0.0,-1300.1658,-0.0
0.0,26949.725,0.0
0.0,2089.1902,0.0
0.0,39775.777,0.0
0.0,58763.02,0.0
0.0,808.92175,0.0
0.0,35728.676,0.0
0.0,3022.282,0.0
0.0,54430.234,0.0
0.0,4274.606,0.0
0.0,2463.7468,0.0
0.0,2379.5525,0.0
0.0,2622.3132,0.0
0.0,41818.535,0.0
0.0,23232.809,0.0
0.0,48219.17,0.0
0.0,7912.8394,0.0
0.0,4149.8555,0.0
0.0,44732.41,0.0
0.0,1126.9281,0.0
0.0,3428.1047,0.0
0.0,-612.90204,-0.0
0.0,-4193.1904,-0.0
0.0,5141.894,0.0
0.0,6390.709,0.0
0.0,9864.119,0.0
0.0,958.5419,0.0
0.0,4496.0186,0.0
0.0,507.73367,0.0
0.0,3063.582,0.0
0.0,34471.438,0.0
0.0,2639.497,0.0
0.0,1291.9838,0.0
0.0,3227.3977,0.0
0.0,4535.9023,0.0
0.0,21023.168,0.0
0.0,2067.5935,0.0
0.0,2093.996,0.0
0.0,2991.148,0.0
0.0,1401.5542,0.0
0.0,5973.9536,0.0
0.0,53961.047,0.0
0.0,108088.11,0.0
0.0,2574.1348,0.0
0.0,30673.938,0.0
0.0,807.0435,0.0
0.0,1263.7943,0.0
0.0,4270.428,0.0
0.0,20613.557,0.0
0.0,9853.591,0.0
0.0,18124.25,0.0
0.0,3377.1533,0.0
0.0,45766.5,0.0
0.0,4982.4106,0.0
0.0,5737.281,0.0
0.0,2227.6636,0.0
0.0,23759.371,0.0
0.0,10242.953,0.0
0.0,52411.242,0.0
0.0,7695.014,0.0
0.0,3036.0044,0.0
0.0,19540.455,0.0
0.0,4325.9717,0.0
0.0,653.22375,0.0
0.0,2517.3154,0.0
0.0,102499.234,0.0
0.0,26983.553,0.0
0.0,38601.85,0.0
0.0,22992.84,0.0
0.0,65518.926,0.0
0.0,2819.799,0.0
0.0,13173.88,0.0
0.0,23977.54,0.0
0.0,2941.385,0.0
0.0,24466.014,0.0
0.0,32258.262,0.0
0.0,3889.9844,0.0
0.0,10322.835,0.0
0.0,9832.975,0.0
0.0,3576.261,0.0
0.0,3285.534,0.0
0.0,517.57446,0.0
0.0,40930.934,0.0
0.0,4638.6406,0.0
0.0,3394.0002,0.0
0.0,3070.55,0.0
0.0,61761.156,0.0
0.0,3726.7722,0.0
0.0,3328.9285,0.0
0.0,2679.241,0.0
0.0,1292.3411,0.0
0.0,755.84326,0.0
0.0,3568.3906,0.0
0.0,2257.8794,0.0
0.0,4428.791,0.0
0.0,32348.543,0.0
0.0,23474.762,0.0
0.0,5662.2563,0.0
0.0,1773.1754,0.0
0.0,7352.0815,0.0
0.0,4509.6606,0.0
0.0,4758.3057,0.0
0.0,4668.312,0.0
0.0,49956.676,0.0
0.0,73975.13,0.0
0.0,34776.754,0.0
0.06839677553717126,21124.963,1806.0991813264382
0.0,5928.6597,0.0
0.0,6238.2485,0.0
0.0,22164.639,0.0
0.0,4793.569,0.0
0.0,52636.1,0.0
0.0,36251.645,0.0
0.0,4350.662,0.0
0.0,18643.676,0.0
0.0,2100.9583,0.0
0.0,7905.195,0.0
0.0,2700.9314,0.0
0.0,1010.35925,0.0
0.0,33043.523,0.0
0.0,-331.91354,-0.0
0.0,1343.8154,0.0
0.0,54173.4,0.0
0.0,2864.6592,0.0
0.0,8941.582,0.0
0.0,4372.709,0.0
0.0,2174.6016,0.0
0.0,4880.6963,0.0
0.0,3270.9116,0.0
0.0,36310.156,0.0
0.0,48943.8,0.0
0.0,41880.38,0.0
0.0,55229.19,0.0
0.0,2352.599,0.0
0.0,84289.86,0.0
0.0,3253.1646,0.0
0.0,3355.331,0.0
0.0,6973.94,0.0
0.0,19746.686,0.0
0.0,7029.1807,0.0
0.0,3753.003,0.0
0.0,3101.0417,0.0
0.0,-1384.7213,-0.0
0.0,4470.984,0.0
0.1637673715173715,2187.696,447.8415386947562
0.0,8498.913,0.0
0.0,10789.49,0.0
0.0,37492.395,0.0
0.0,7264.4116,0.0
0.0,79929.58,0.0
0.0,3255.481,0.0
0.0,18205.658,0.0
0.0,4401.427,0.0
0.0,6327.784,0.0
0.0,7220.9956,0.0
0.0,25876.05,0.0
0.0,299.11234,0.0
0.0,78558.14,0.0
0.0,3274.1025,0.0
0.0,4993.529,0.0
0.0,61687.074,0.0
0.0,42973.27,0.0
0.0,3922.972,0.0
0.0,3670.8928,0.0
0.0,5803.297,0.0
0.0,62210.15,0.0
0.0,7727.7837,0.0
0.0,3299.3987,0.0
0.0,4291.38,0.0
0.0,1253.3958,0.0
0.0,3783.585,0.0
0.0,5922.954,0.0
0.0,1917.0538,0.0
0.0,3896.1182,0.0
0.0,3768.8245,0.0
0.0,25858.922,0.0
0.08345759795759794,2107.1553,219.82264705597404
0.0,3213.6084,0.0
0.0,1690.0442,0.0
0.0,2761.7747,0.0
0.0,1447.6085,0.0
0.0,2392.881,0.0
0.0,33858.41,0.0
0.0,1341.1824,0.0
0.0,4142.731,0.0
0.0,7760.882,0.0
0.0,4000.2136,0.0
0.0,1995.4625,0.0
0.0,8681.464,0.0
0.0,4380.7285,0.0
0.0,3398.4185,0.0
0.0,5100.8633,0.0
0.0,28908.807,0.0
0.0,12842.713,0.0
0.0,4225.317,0.0
0.0,67499.63,0.0
0.0,55587.137,0.0
0.0,5688.788,0.0
0.0,1131.4989,0.0
0.0,4138.9473,0.0
0.0,1680.9863,0.0
0.0,58586.848,0.0
0.0,4769.4883,0.0
0.0,4951.848,0.0
0.0,6750.37,0.0
0.0,71196.46,0.0
0.0,1087.6283,0.0
0.0,63381.67,0.0
0.0,4885.6836,0.0
0.1728928571428571,40485.445,8749.55539097377
0.0,33483.684,0.0
0.0,14245.058,0.0
0.0,3783.72,0.0
0.0,5300.8867,0.0
0.0,33681.723,0.0
0.0,1437.5015,0.0
0.0,2015.0779,0.0
0.0,13133.661,0.0
0.0,2770.9888,0.0
0.0,2063.4924,0.0
0.0,53285.47,0.0
0.0,5138.8804,0.0
0.0,5408.061,0.0
0.0,3076.0195,0.0
0.0,6267.5,0.0
0.0,2474.9805,0.0
0.0,2960.6062,0.0
0.0,35924.87,0.0
0.0,7741.4453,0.0
0.0,5937.5195,0.0
0.0,5738.341,0.0
0.0,45610.504,0.0
0.0,1632.0101,0.0
0.0,40022.06,0.0
0.0,6662.2734,0.0
0.0,3899.4707,0.0
0.0,51333.703,0.0
0.0,3133.5603,0.0
0.0,6702.1724,0.0
0.0,2417.8638,0.0
0.0,4193.956,0.0
0.0,88484.78,0.0
0.0,41345.945,0.0
0.0,53327.977,0.0
0.0,2864.709,0.0
0.0,631.4931,0.0
0.0,33890.67,0.0
0.0,33151.69,0.0
0.0,22518.705,0.0
0.0,3254.9287,0.0
0.0,53366.184,0.0
0.0,19733.564,0.0
0.0,2688.828,0.0
0.0,7398.9326,0.0
0.0,-2647.2344,-0.0
0.0,6065.9175,0.0
0.0,47042.137,0.0
0.0,909.1219,0.0
0.0016666666666666666,28528.613,59.43461100260416
0.0,2579.4011,0.0
0.0,27185.967,0.0
0.0,29567.621,0.0
0.0,4029.807,0.0
0.0,4380.985,0.0
0.0,-2801.7263,-0.0
0.0,3277.9165,0.0
0.0,5965.8345,0.0
0.0,5390.6772,0.0
0.0,6831.822,0.0
0.0,40096.277,0.0
0.0,-1923.363,-0.0
0.0,15049.155,0.0
0.0,67426.22,0.0
0.0,1828.5554,0.0
0.0,46926.83,0.0
0.0,7118.5913,0.0
0.0,4247.428,0.0
0.0,3458.9148,0.0
0.0,-3771.2725,-0.0
0.0,7007.3374,0.0
0.0,4718.994,0.0
0.0,3335.468,0.0
0.0,1571.0721,0.0
0.0,5182.3965,0.0
0.0,107958.48,0.0
0.0,3595.8967,0.0
0.0,20002.016,0.0
0.0,98948.266,0.0
0.0,42107.86,0.0
0.0,3261.6104,0.0
0.0,3771.1274,0.0
0.0,6418.4272,0.0
0.0,1421.6315,0.0
0.0,19904.158,0.0
0.0,2251.0466,0.0
0.0,1677.0907,0.0
0.0,22945.111,0.0
0.0,49061.156,0.0
0.0,61118.543,0.0
0.0,915.44037,0.0
0.0,18824.32,0.0
0.0,1235.1965,0.0
0.0,39306.453,0.0
0.0,4033.5393,0.0
0.0,801.9176,0.0
0.0,22091.285,0.0
0.0,50825.97,0.0
0.0,3169.5007,0.0
0.0,30085.58,0.0
0.0,2800.087,0.0
0.0,4671.696,0.0
0.0,31798.7,0.0
0.0,13009.862,0.0
0.0,4390.1655,0.0
0.0,6592.1313,0.0
0.0,4873.893,0.0
0.0,4965.452,0.0
0.0,4065.4873,0.0
0.0,2109.8154,0.0
0.0,28186.406,0.0
0.0,4812.461,0.0
0.0,4910.5083,0.0
0.0,4637.794,0.0
0.0,7512.199,0.0
0.0,55883.17,0.0
0.0,63033.777,0.0
0.0,5396.2817,0.0
0.0,5409.6016,0.0
0.0,3747.7039,0.0
0.0,2689.4226,0.0
0.0,42926.184,0.0
0.0,19830.29,0.0
0.0,4872.325,0.0
0.0,5570.2075,0.0
0.0,4886.4146,0.0
0.0,3815.3289,0.0
0.0,6257.671,0.0
0.0,3722.3154,0.0
0.0,23334.463,0.0
0.0,10096.779,0.0
0.0,5229.8364,0.0
0.0,2089.7507,0.0
0.0,4460.172,0.0
0.0,-349.32416,-0.0
0.0,4324.8228,0.0
0.0,4479.0845,0.0
0.0,61722.01,0.0
0.0,928.2596,0.0
0.0,4428.837,0.0
0.0,4721.0093,0.0
0.0,1427.9058,0.0
0.0,24890.1,0.0
0.0,2397.3113,0.0
0.0,62301.223,0.0
0.0,22614.945,0.0
0.0,7184.7607,0.0
0.0,2144.6265,0.0
0.0,3369.6873,0.0
0.0,4899.8384,0.0
0.0,38432.02,0.0
0.0,4001.5583,0.0
0.0,1968.7355,0.0
0.0,1221.8589,0.0
0.0,-48.156773,-0.0
0.0,77006.59,0.0
0.0,3127.9714,0.0
0.0,122476.586,0.0
0.0,30449.742,0.0
0.0,32705.068,0.0
0.0,4975.8345,0.0
0.0,3114.2979,0.0
0.0,1137.3655,0.0
0.0,10349.045,0.0
0.0,2015.27,0.0
0.0,6975.9307,0.0
0.0,-820.9892,-0.0
0.0,14396.074,0.0
0.0,3350.2036,0.0
0.0,6404.559,0.0
0.0,4389.3022,0.0
0.0,2801.238,0.0
0.0,7935.653,0.0
0.0,26311.385,0.0
0.0,4412.352,0.0
0.0,7708.405,0.0
0.0,5567.3496,0.0
0.002777777777777778,62937.445,218.53279622395834
0.0,2814.822,0.0
0.0,774.86755,0.0
0.0,6710.0864,0.0
0.0,3791.9058,0.0
0.0,3857.7551,0.0
0.0,3832.9075,0.0
0.0,39752.887,0.0
0.0,4249.2715,0.0
0.0,6097.1416,0.0
0.0,22623.432,0.0
0.0,4585.6597,0.0
0.0,45498.36,0.0
0.0,5408.061,0.0
0.0,821.7319,0.0
0.0,3990.8562,0.0
0.0,2806.004,0.0
0.0,3009.3298,0.0
0.0,3248.081,0.0
0.0,63436.44,0.0
0.0,134145.92,0.0
0.0,17632.842,0.0
0.0,18922.117,0.0
0.0,24741.014,0.0
0.0,2497.597,0.0
0.0,20003.066,0.0
0.0,13196.612,0.0
0.0,2978.6445,0.0
0.0,5319.09,0.0
0.0,54742.79,0.0
0.0,755.67126,0.0
0.0,3742.5964,0.0
0.0,5355.5376,0.0
0.0,59616.492,0.0
0.0,3620.6912,0.0
0.0,7813.4805,0.0
0.0,3278.588,0.0
0.0,4723.7515,0.0
0.0,22938.889,0.0
0.0,1316.803,0.0
0.0,148196.31,0.0
0.0,6917.284,0.0
0.0,16935.941,0.0
0.0,29936.615,0.0
0.0,1127.1396,0.0
0.0,4126.781,0.0
0.0,2551.9258,0.0
0.0,3831.659,0.0
0.0,2690.6836,0.0
0.0,4228.256,0.0
0.0,4688.9966,0.0
0.0,4439.688,0.0
0.0,2112.5984,0.0
0.0,1640.6691,0.0
0.0,3600.9233,0.0
0.0,30608.28,0.0
0.0,35034.63,0.0
0.0,20816.602,0.0
0.0,4969.716,0.0
0.0,-607.61615,-0.0
0.0,47022.5,0.0
0.0,3836.096,0.0
0.0,3962.9062,0.0
0.0,30448.566,0.0
0.0,51705.617,0.0
0.0,3977.4282,0.0
0.0,15552.859,0.0
0.0,8052.9233,0.0
0.0,3776.3289,0.0
0.0,35169.535,0.0
0.0,5546.068,0.0
0.0,2001.9603,0.0
0.0,4006.9072,0.0
0.0,471.78363,0.0
0.0,5058.9546,0.0
0.0,5521.812,0.0
0.0,4683.204,0.0
0.0,30336.682,0.0
0.0,15662.225,0.0
0.0,49.27059,0.0
0.0,31026.873,0.0
0.0,5531.548,0.0
0.0,4158.432,0.0
0.0,5068.2886,0.0
0.0,47958.324,0.0
0.0,3002.7798,0.0
0.0,3498.9595,0.0
0.0,5449.774,0.0
0.0,7615.5195,0.0
0.0,5255.7114,0.0
0.0,4638.1855,0.0
0.0,54663.98,0.0
0.0,4181.7896,0.0
0.0,63.425156,0.0
0.0,52344.824,0.0
0.0,51170.89,0.0
0.0,13181.748,0.0
0.0,2980.5903,0.0
0.0,52304.184,0.0
0.0,75205.2,0.0
0.0,3600.9233,0.0
0.0,3559.26,0.0
0.0,3915.3713,0.0
0.0,18453.055,0.0
0.0,47770.914,0.0
0.0,2663.14,0.0
0.0,29428.568,0.0
0.0,4887.919,0.0
0.0,68371.29,0.0
0.0,38552.695,0.0
0.0,14474.258,0.0
0.0,72926.71,0.0
0.0,-2.6639347,-0.0
0.0,3951.5447,0.0
0.0,6067.468,0.0
0.0,2385.685,0.0
0.0,3805.014,0.0
0.0,7292.4443,0.0
0.0,4174.0024,0.0
0.0,5100.8896,0.0
0.0,4440.492,0.0
0.0,73898.89,0.0
0.0,4126.157,0.0
0.0,35975.38,0.0
0.0,26970.031,0.0
0.0,1915.6282,0.0
0.0,3986.053,0.0
0.0,121.214966,0.0
0.0,4576.738,0.0
0.0,25919.367,0.0
0.0,15285.618,0.0
0.0,25016.404,0.0
0.0,3961.398,0.0
0.0,4850.213,0.0
0.0,2325.851,0.0
0.0,8729.282,0.0
0.0,4797.293,0.0
0.0,5508.6772,0.0
0.0,6415.3403,0.0
0.0,7872.9336,0.0
0.0,4864.051,0.0
0.0,3295.4915,0.0
0.0,401.69785,0.0
0.0,63314.53,0.0
0.0,4077.96,0.0
0.0,2431.1577,0.0
0.0,9622.457,0.0
0.0,3588.238,0.0
0.0,3938.674,0.0
0.0,5065.694,0.0
0.0,3771.1274,0.0
0.0,4500.2295,0.0
0.0,5094.975,0.0
0.0,4944.207,0.0
0.0,36650.363,0.0
0.0,715.45154,0.0
0.0,42159.53,0.0
0.0,41315.418,0.0
0.0,35630.95,0.0
0.0,3015.354,0.0
0.0,5439.409,0.0
0.0,5899.831,0.0
0.0,400.29813,0.0
0.0,2068.2517,0.0
0.0,115505.71,0.0
0.0,3567.413,0.0
0.0,6899.7686,0.0
0.0,2647.7585,0.0
0.0,42065.266,0.0
0.0,5313.002,0.0
0.0,10431.326,0.0
0.0,2591.6064,0.0
0.0,7607.0776,0.0
0.0,2083.1619,0.0
0.0,51464.176,0.0
0.0,3455.944,0.0
0.0,6075.544,0.0
0.0,3871.5994,0.0
0.0,2721.2634,0.0
0.0,4066.628,0.0
0.0,56968.62,0.0
0.0,4774.5137,0.0
0.0,3784.1255,0.0
0.0,4309.177,0.0
0.0,4059.8037,0.0
0.0,4815.7886,0.0
0.0,2576.7646,0.0
0.0,40659.62,0.0
0.0,4957.023,0.0
0.0,2828.692,0.0
0.0,9822.281,0.0
0.0,5103.4443,0.0
0.11797335670865085,4082.817,602.0795173433016
0.0,4248.5986,0.0
0.0,4042.729,0.0
0.0,60685.84,0.0
0.0,31951.035,0.0
0.0,29885.396,0.0
0.0,597.5533,0.0
0.0,77854.54,0.0
0.0,5292.0264,0.0
0.0,5470.3657,0.0
0.0025,40322.63,126.00821533203126
0.0,5151.2886,0.0
0.0,3411.1187,0.0
0.0,738.3905,0.0
0.0,37807.805,0.0
0.0,3566.587,0.0
0.0,3353.315,0.0
0.0,25601.885,0.0
0.0,5390.778,0.0
0.0,4748.6465,0.0
0.0,5168.012,0.0
0.0,3167.2046,0.0
0.0,2365.6628,0.0
0.0,23196.889,0.0
0.0,30587.006,0.0
0.0,5058.3975,0.0
0.0,47369.684,0.0
0.0,46723.824,0.0
0.0,5540.1577,0.0
0.0,2446.9075,0.0
0.0,2390.4812,0.0
0.0,5928.9497,0.0
0.0,50983.582,0.0
0.0,55826.875,0.0
0.0,4176.594,0.0
0.0,15528.347,0.0
0.0,10247.338,0.0
0.0,2817.168,0.0
0.0,2361.4053,0.0
0.0,6091.501,0.0
0.0,2247.97,0.0
0.0,3390.0073,0.0
0.0,22265.014,0.0
0.0,5965.6743,0.0
0.0,100630.35,0.0
0.0,18190.725,0.0
0.0,4482.226,0.0
0.0,3184.104,0.0
0.0,3549.4172,0.0
0.0,2741.2563,0.0
0.0,2722.2563,0.0
0.0,3520.4412,0.0
0.0,25323.65,0.0
0.0,2853.4214,0.0
0.0,5364.7495,0.0
0.0,3839.4744,0.0
0.0,3420.405,0.0
0.0,4690.5947,0.0
0.0,5675.081,0.0
0.0,6847.344,0.0
0.0,24803.215,0.0
0.0,7839.9883,0.0
0.0,1445.4384,0.0
0.0,1817.7261,0.0
0.06442453075222289,59052.03,4755.499254058565
0.0,60339.7,0.0
0.0,3983.6157,0.0
0.0,3804.5588,0.0
0.0,3312.9153,0.0
0.0,4544.762,0.0
0.0,5654.5894,0.0
0.0,4885.3545,0.0
0.0,3619.2183,0.0
0.0,790.70233,0.0
0.0,37738.348,0.0
0.0,7602.539,0.0
0.0,6499.517,0.0
0.0,4468.8247,0.0
0.0,3373.4744,0.0
0.0,3503.1755,0.0
0.0,4589.672,0.0
0.0,2536.8545,0.0
0.0,29392.4,0.0
0.0,191763.47,0.0
0.0,26158.816,0.0
0.0,5619.537,0.0
0.0,18310.809,0.0
0.0,451.47943,0.0
0.0,4646.595,0.0
0.0,3476.9692,0.0
0.0,1001.31305,0.0
0.0,31049.016,0.0
0.0,7038.9683,0.0
0.1779585969585969,-286.98822,-63.84002626634803
0.0,3999.7139,0.0
0.0,3784.578,0.0
0.0,36930.23,0.0
0.0,35870.562,0.0
0.0,30342.213,0.0
0.0,5282.4785,0.0
0.0,2951.508,0.0
0.0,4774.2124,0.0
0.0,30258.9,0.0
0.0,37824.027,0.0
0.0,3026.1604,0.0
0.0,3263.9094,0.0
0.0,4358.223,0.0
0.0,2451.208,0.0
0.14783441558441554,33446.406,6180.6624017096165
0.0,5184.1416,0.0
0.0,6900.8203,0.0
0.0,3981.958,0.0
0.0,31259.596,0.0
0.0,6021.667,0.0
0.0,29678.898,0.0
0.0,5228.1323,0.0
0.0,5528.011,0.0
0.0,3534.1409,0.0
0.0,5182.6914,0.0
0.0,4573.586,0.0
0.0,1121.3665,0.0
0.0,27884.293,0.0
0.0,5161.054,0.0
0.0,5463.618,0.0
0.0,3724.599,0.0
0.0,8173.3164,0.0
0.0,79430.83,0.0
0.0,42942.023,0.0
0.0,4338.525,0.0
0.0,4667.8535,0.0
0.0,11086.148,0.0
